Title,Description,Start Date,End Date
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708TP05\nInício: 2022-09-28 13 :00\nFim: 2022-09-28 14:30\nDocente: João Carlos Marques Silva\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708TP05\nBegin: 2022-09-28 13:00\nEnd: 2022-09-28 1 4:30\nTeacher: João Carlos Marques Silva\n\nLOCATION:C4.02\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Sep 28 12:00:00 BST 2022,Wed Sep 28 13:30:00 BST 2022
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096T03\nIníci o: 2022-10-24 16:00\nFim: 2022-10-24 17:30\nDocente: Luís Henrique Ramil o Mota\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Concurre nt and Parallel Programming\nCode: L5096\nShift: L5096T03\nBegin: 2022-1 0-24 16:00\nEnd: 2022-10-24 17:30\nTeacher: Luís Henrique Ramilo Mota\n\ nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Oct 24 15:00:00 BST 2022,Mon Oct 24 16:30:00 BST 2022
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-04-19 19:30\nFim: 2023-04-19 21:00\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-04-19 19:30\nEnd: 2023-04-19 21:00\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:D1.14\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Apr 19 18:30:00 BST 2023,Wed Apr 19 20:00:00 BST 2023
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-02-08 19:30\nFim: 2023-02-08 21:00\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-02-08 19:30\nEnd: 2023-02-08 21:00\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:C6.02\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Feb 08 19:30:00 GMT 2023,Wed Feb 08 21:00:00 GMT 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708T02\nInício: 2022-10-24 14: 30\nFim: 2022-10-24 16:00\nDocente: Rui Miguel Neto Marinheiro\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708T02\nBegin: 2022-10-24 14:30\nEnd: 2022-10-24 16 :00\nTeacher: Rui Miguel Neto Marinheiro\n\nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Oct 24 13:30:00 BST 2022,Mon Oct 24 15:00:00 BST 2022
Introdução à Ciência de Dados - Introduction to Data Science,Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nCódigo: 03583\nTurno: 03583TP04\nInício: 2022 -10-06 19:30\nFim: 2022-10-06 21:00\nDocente: Ana Maria Carvalho de Alme ida\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Introductio n to Data Science\nCode: 03583\nShift: 03583TP04\nBegin: 2022-10-06 19:3 0\nEnd: 2022-10-06 21:00\nTeacher: Ana Maria Carvalho de Almeida\n\nLOCATION:,Thu Oct 06 18:30:00 BST 2022,Thu Oct 06 20:00:00 BST 2022
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727TP03\nInício: 2022-11-15 13:00 \nFim: 2022-11-15 14:30\nDocente: Susana Isabel de Carvalho Polido\n\nSe mester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous Agents\nC ode: 03727\nShift: 03727TP03\nBegin: 2022-11-15 13:00\nEnd: 2022-11-15 1 4:30\nTeacher: Susana Isabel de Carvalho Polido\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Nov 15 13:00:00 GMT 2022,Tue Nov 15 14:30:00 GMT 2022
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-12-16 11:00\nFim: 2022-12-16 12:30\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-12-16 11:0 0\nEnd: 2022-12-16 12:30\nTeacher: Caroline Conti\n\nLOCATION:",Fri Dec 16 11:00:00 GMT 2022,Fri Dec 16 12:30:00 GMT 2022
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDPL05\nInício: 2023-02-16 16:00\nFim: 2023-02-16 17:30\nDoce nte: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre \nExecution course: Distributed Information Systems Integration Project\ nCode: 03729\nShift: PISIDPL05\nBegin: 2023-02-16 16:00\nEnd: 2023-02-16  17:30\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:D1.11\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Feb 16 16:00:00 GMT 2023,Thu Feb 16 17:30:00 GMT 2023
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngST01\nInício: 2023-02-06 16 :00\nFim: 2023-02-06 17:30\nDocente: José Vicente Pereira dos Reis\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Software Engineering \nCode: 03712\nShift: EngST01\nBegin: 2023-02-06 16:00\nEnd: 2023-02-06  17:30\nTeacher: José Vicente Pereira dos Reis\n\nLOCATION:C6.10\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Feb 06 16:00:00 GMT 2023,Mon Feb 06 17:30:00 GMT 2023
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-0 9-23 14:30\nFim: 2022-09-23 16:00\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-09-23 14:30\nEnd:  2022-09-23 16:00\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Sep 23 13:30:00 BST 2022,Fri Sep 23 15:00:00 BST 2022
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708T02\nInício: 2022-11-14 14: 30\nFim: 2022-11-14 16:00\nDocente: José André Rocha Sá Moura\n\nSemeste r: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nCo de: 03708\nShift: 03708T02\nBegin: 2022-11-14 14:30\nEnd: 2022-11-14 16: 00\nTeacher: José André Rocha Sá Moura\n\nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Nov 14 14:30:00 GMT 2022,Mon Nov 14 16:00:00 GMT 2022
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-03-03 13:00\nFim: 2023-03-03 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-03-03 13:00\nEnd: 2023-03-03 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.05\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Fri Mar 03 13:00:00 GMT 2023,Fri Mar 03 14:30:00 GMT 2023
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779T01\nInício: 2022-10 -12 16:00\nFim: 2022-10-12 17:30\nDocente: Pedro Joaquim Amaro Sebastião \n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information Pr ocessing\nCode: L0779\nShift: L0779T01\nBegin: 2022-10-12 16:00\nEnd: 20 22-10-12 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Wed Oct 12 15:00:00 BST 2022,Wed Oct 12 16:30:00 BST 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-05- 17 13:00\nFim: 2023-05-17 14:30\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-05-17 13:00\nEnd: 202 3-05-17 14:30\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:C2.02\, 2\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed May 17 12:00:00 BST 2023,Wed May 17 13:30:00 BST 2023
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-1 0-21 14:30\nFim: 2022-10-21 16:00\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-10-21 14:30\nEnd:  2022-10-21 16:00\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Oct 21 13:30:00 BST 2022,Fri Oct 21 15:00:00 BST 2022
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096T03\nIníci o: 2022-10-17 16:00\nFim: 2022-10-17 17:30\nDocente: Luís Henrique Ramil o Mota\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Concurre nt and Parallel Programming\nCode: L5096\nShift: L5096T03\nBegin: 2022-1 0-17 16:00\nEnd: 2022-10-17 17:30\nTeacher: Luís Henrique Ramilo Mota\n\ nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Oct 17 15:00:00 BST 2022,Mon Oct 17 16:30:00 BST 2022
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779T01\nInício: 2022-11 -16 16:00\nFim: 2022-11-16 17:30\nDocente: Pedro Joaquim Amaro Sebastião \n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information Pr ocessing\nCode: L0779\nShift: L0779T01\nBegin: 2022-11-16 16:00\nEnd: 20 22-11-16 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Wed Nov 16 16:00:00 GMT 2022,Wed Nov 16 17:30:00 GMT 2022
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727T02\nInício: 2022-09-12 13:00\ nFim: 2022-09-12 14:30\nDocente: Luís Miguel Pina Coelho Teixeira Botelh o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous Ag ents\nCode: 03727\nShift: 03727T02\nBegin: 2022-09-12 13:00\nEnd: 2022-0 9-12 14:30\nTeacher: Luís Miguel Pina Coelho Teixeira Botelho\n\nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Sep 12 12:00:00 BST 2022,Mon Sep 12 13:30:00 BST 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-05- 24 13:00\nFim: 2023-05-24 14:30\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-05-24 13:00\nEnd: 202 3-05-24 14:30\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:C2.02\, 2\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed May 24 12:00:00 BST 2023,Wed May 24 13:30:00 BST 2023
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngSTP03\nInício: 2023-04-18 1 3:00\nFim: 2023-04-18 14:30\nDocente: Vítor Manuel Basto Fernandes\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Software Engineering \nCode: 03712\nShift: EngSTP03\nBegin: 2023-04-18 13:00\nEnd: 2023-04-18  14:30\nTeacher: Vítor Manuel Basto Fernandes\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Apr 18 12:00:00 BST 2023,Tue Apr 18 13:30:00 BST 2023
Introdução à Ciência de Dados - Introduction to Data Science,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nCódigo: 03583\nTurno: 03583TP04\nInício: 2022 -09-28 18:00\nFim: 2022-09-28 19:30\n\nSemester: 2022/2023 - 1.º Semestr e\nExecution course: Introduction to Data Science\nCode: 03583\nShift: 0 3583TP04\nBegin: 2022-09-28 18:00\nEnd: 2022-09-28 19:30\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Sep 28 17:00:00 BST 2022,Wed Sep 28 18:30:00 BST 2022
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727TP03\nInício: 2022-10-11 13:00 \nFim: 2022-10-11 14:30\nDocente: Susana Isabel de Carvalho Polido\n\nSe mester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous Agents\nC ode: 03727\nShift: 03727TP03\nBegin: 2022-10-11 13:00\nEnd: 2022-10-11 1 4:30\nTeacher: Susana Isabel de Carvalho Polido\n\nLOCATION:C4.02\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Oct 11 12:00:00 BST 2022,Tue Oct 11 13:30:00 BST 2022
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngST01\nInício: 2023-03-06 13 :00\nFim: 2023-03-06 14:30\nDocente: Fernando Manuel Pereira da Costa Br ito e Abreu\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: Sof tware Engineering\nCode: 03712\nShift: EngST01\nBegin: 2023-03-06 13:00\ nEnd: 2023-03-06 14:30\nTeacher: Fernando Manuel Pereira da Costa Brito  e Abreu\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Mon Mar 06 13:00:00 GMT 2023,Mon Mar 06 14:30:00 GMT 2023
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-02-09 13:00\nFim: 2023-02-09 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-02-09 13:00\nEnd: 2023-02-09 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:C6.07\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Feb 09 13:00:00 GMT 2023,Thu Feb 09 14:30:00 GMT 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708TP05\nInício: 2022-12-14 13 :00\nFim: 2022-12-14 14:30\nDocente: Rui Miguel Neto Marinheiro\n\nSemes ter: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\n Code: 03708\nShift: 03708TP05\nBegin: 2022-12-14 13:00\nEnd: 2022-12-14  14:30\nTeacher: Rui Miguel Neto Marinheiro\n\nLOCATION:2E10\, 2\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Wed Dec 14 13:00:00 GMT 2022,Wed Dec 14 14:30:00 GMT 2022
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngST01\nInício: 2023-02-07 10 :30\nFim: 2023-02-07 12:00\nDocente: José Vicente Pereira dos Reis\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Software Engineering \nCode: 03712\nShift: EngST01\nBegin: 2023-02-07 10:30\nEnd: 2023-02-07  12:00\nTeacher: José Vicente Pereira dos Reis\n\nLOCATION:Auditório 0NE03 - Mário Murteira\, 0\, Edifício Sedas Nunes (ISC TE-IUL)\, ISCTE-IUL",Tue Feb 07 10:30:00 GMT 2023,Tue Feb 07 12:00:00 GMT 2023
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-03-08 18:00\nFim: 2023-03-08 19:30\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-03-08 18:00\nEnd: 2023-03-08 19:30\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:C6.02\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 08 18:00:00 GMT 2023,Wed Mar 08 19:30:00 GMT 2023
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-05-23 14:30\nFim: 2023-05-23 16:00\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-05-23 14:30\nEnd: 2023-05-23 16:00\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:C4.05\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue May 23 13:30:00 BST 2023,Tue May 23 15:00:00 BST 2023
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-04-26 18:00\nFim: 2023-04-26 19:30\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-04-26 18:00\nEnd: 2023-04-26 19:30\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:D1.14\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Apr 26 17:00:00 BST 2023,Wed Apr 26 18:30:00 BST 2023
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-1 2-02 14:30\nFim: 2022-12-02 16:00\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-12-02 14:30\nEnd:  2022-12-02 16:00\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Dec 02 14:30:00 GMT 2022,Fri Dec 02 16:00:00 GMT 2022
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727PL05\nInício: 2022-09-14 14:30 \nFim: 2022-09-14 16:00\nDocente: Luís Miguel Pina Coelho Teixeira Botel ho\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous A gents\nCode: 03727\nShift: 03727PL05\nBegin: 2022-09-14 14:30\nEnd: 2022 -09-14 16:00\nTeacher: Luís Miguel Pina Coelho Teixeira Botelho\n\nLOCATION:D1.12\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Sep 14 13:30:00 BST 2022,Wed Sep 14 15:00:00 BST 2022
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-1 2-02 16:00\nFim: 2022-12-02 17:30\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-12-02 16:00\nEnd:  2022-12-02 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Dec 02 16:00:00 GMT 2022,Fri Dec 02 17:30:00 GMT 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-04- 26 14:30\nFim: 2023-04-26 16:00\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-04-26 14:30\nEnd: 202 3-04-26 16:00\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:C5.05\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Apr 26 13:30:00 BST 2023,Wed Apr 26 15:00:00 BST 2023
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDT01\nInício: 2023-05-15 14:30\nFim: 2023-05-15 16:00\nDocen te: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre\ nExecution course: Distributed Information Systems Integration Project\n Code: 03729\nShift: PISIDT01\nBegin: 2023-05-15 14:30\nEnd: 2023-05-15 1 6:00\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:Auditório B1.04\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon May 15 13:30:00 BST 2023,Mon May 15 15:00:00 BST 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708PL25\nInício: 2022-11-17 11 :00\nFim: 2022-11-17 12:30\nDocente: Rui Miguel Neto Marinheiro\n\nSemes ter: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\n Code: 03708\nShift: 03708PL25\nBegin: 2022-11-17 11:00\nEnd: 2022-11-17  12:30\nTeacher: Rui Miguel Neto Marinheiro\n\nLOCATION:C7.09\, 7\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Nov 17 11:00:00 GMT 2022,Thu Nov 17 12:30:00 GMT 2022
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-03-29 16:00\nFim: 2023-03-29 17:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-03-29 16:00\nEnd: 2023-03-29 17:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 29 15:00:00 BST 2023,Wed Mar 29 16:30:00 BST 2023
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727T02\nInício: 2022-11-21 13:00\ nFim: 2022-11-21 14:30\nDocente: Luís Miguel Pina Coelho Teixeira Botelh o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous Ag ents\nCode: 03727\nShift: 03727T02\nBegin: 2022-11-21 13:00\nEnd: 2022-1 1-21 14:30\nTeacher: Luís Miguel Pina Coelho Teixeira Botelho\n\nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Nov 21 13:00:00 GMT 2022,Mon Nov 21 14:30:00 GMT 2022
